#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.record_id
#foreign_key_rtable=rtable.record_id
_id,ltable.record_id,rtable.record_id,ltable.author,ltable.date,ltable.length,ltable.price,ltable.publisher,ltable.title,rtable.author,rtable.date,rtable.length,rtable.price,rtable.publisher,rtable.title
5974,2789,11657,Evan Lavery,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Beaverkill River, Aaron Jasper,April 2014,176,18.99,Lyons Press,American Angler Guide to Fly Fishing for Trout
5975,2789,11671,Evan Lavery,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Beaverkill River, Patrick Straub,October 2013,192,15.99,Lyons Press,Everything You Always Wanted to Know about Fly Fishing
5976,2789,11676,Evan Lavery,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Beaverkill River, Lou Tabory,July 2011,384,28.99,Lyons Press,Inshore Fly Fishing
5977,2789,11685,Evan Lavery,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Beaverkill River, Jay Zimmerman,April 2013,195,15.99,Lyons Press,Top Ten Guide to Fly Fishing
5978,2789,12093,Evan Lavery,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Beaverkill River," Martin Cairncross, John Dawson",March 2001,192,64.99,Derrydale Press,Trout Fly Fishing
5979,2790,3721,Mark Bolender,"Apr 20, 2012",232,9.99,IUniverse,Bolender's Guide to Mastering Mountain and Extreme Trail Riding, Clive Forth,April 2012,131,11.99,Falcon Guides,Mountain Biking Pocket Guide
5980,2791,1510,Steve Berry,"Feb 15, 2015",300,6.99,Vertebrate Publishing,Straight Up, Steve Berry,February 2015,300,7.28,Vertebrate Publishing,Straight Up
5981,2793,1529,Ed Douglas,"Mar 02, 2015",300,16.99,Vertebrate Publishing,Statement, Ed Douglas,March 2015,300,29.17,Vertebrate Publishing,Statement
5982,2795,4839,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Kevin Murphy,April 2012,120,11.99,Wesleyan University Press,Fly Fishing in Connecticut
5983,2795,7570,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Dick Brown,April 2008,368,38.99,Lyons Press,"Fly Fishing for Bonefish, New and Revised"
5984,2795,8071,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Nick Curcione,January 2008,227,17.99,Lyons Press,"Orvis Guide to Saltwater Fly Fishing, New and Revised"
5985,2795,8873,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Joe Brooks,August 2000,232,20.99,Derrydale Press,Salt Water Fly Fishing
5986,2795,11523,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Taylor Streit,March 2012,240,15.99,Lyons Press,Instinctive Fly Fishing
5987,2795,11526,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Tom Rosenbauer,October 2012,227,16.99,Lyons Press,Orvis Guide to Family Friendly Fly Fishing
5988,2795,11536,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Nathan Perkinson,March 2014,192,18.99,Lyons Press,American Angler Guide to Warmwater Fly Fishing
5989,2795,11627,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Ron Baird,December 2011,192,18.99,Lyons Press,Fly Fishing the Seasons in Colorado
5990,2795,11657,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Aaron Jasper,April 2014,176,18.99,Lyons Press,American Angler Guide to Fly Fishing for Trout
5991,2795,11671,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Patrick Straub,October 2013,192,15.99,Lyons Press,Everything You Always Wanted to Know about Fly Fishing
5992,2795,11676,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Lou Tabory,July 2011,384,28.99,Lyons Press,Inshore Fly Fishing
5993,2795,11685,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River, Jay Zimmerman,April 2013,195,15.99,Lyons Press,Top Ten Guide to Fly Fishing
5994,2795,12093,Jeff Lewatowski,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Big Gunpowder Falls River," Martin Cairncross, John Dawson",March 2001,192,64.99,Derrydale Press,Trout Fly Fishing
5995,2796,7758,Bernard S. Mason,"Jun 11, 2012",112,4.99,Dover Publications,Boomerangs, Bernard S. Mason,June 2012,112,6.95,Dover Publications,Boomerangs
5996,2797,4839,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Kevin Murphy,April 2012,120,11.99,Wesleyan University Press,Fly Fishing in Connecticut
5997,2797,7570,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Dick Brown,April 2008,368,38.99,Lyons Press,"Fly Fishing for Bonefish, New and Revised"
5998,2797,8071,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Nick Curcione,January 2008,227,17.99,Lyons Press,"Orvis Guide to Saltwater Fly Fishing, New and Revised"
5999,2797,8873,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Joe Brooks,August 2000,232,20.99,Derrydale Press,Salt Water Fly Fishing
6000,2797,11523,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Taylor Streit,March 2012,240,15.99,Lyons Press,Instinctive Fly Fishing
6001,2797,11526,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Tom Rosenbauer,October 2012,227,16.99,Lyons Press,Orvis Guide to Family Friendly Fly Fishing
6002,2797,11536,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Nathan Perkinson,March 2014,192,18.99,Lyons Press,American Angler Guide to Warmwater Fly Fishing
6003,2797,11627,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Ron Baird,December 2011,192,18.99,Lyons Press,Fly Fishing the Seasons in Colorado
6004,2797,11657,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Aaron Jasper,April 2014,176,18.99,Lyons Press,American Angler Guide to Fly Fishing for Trout
6005,2797,11671,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Patrick Straub,October 2013,192,15.99,Lyons Press,Everything You Always Wanted to Know about Fly Fishing
6006,2797,11676,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Lou Tabory,July 2011,384,28.99,Lyons Press,Inshore Fly Fishing
6007,2797,11685,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River, Jay Zimmerman,April 2013,195,15.99,Lyons Press,Top Ten Guide to Fly Fishing
6008,2797,12093,Hale Harris,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bighorn River," Martin Cairncross, John Dawson",March 2001,192,64.99,Derrydale Press,Trout Fly Fishing
6009,2799,12711,Andrew Greig,"Nov 26, 2009",286,10.99,Canongate Books,Summit Fever, Andrew Greig,November 2009,286,22.46,Canongate Books,Summit Fever
6010,2801,35,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Steve Buckner, Bill Self",February 2015,272,24.95,Sports Publishing,Game of My Life University of Kansas Jayhawks
6011,2801,1222,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Christopher Rivers,October 2007,151,40.0,Greenwood Publishing Group,My Life and Battles
6012,2801,3143,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Jason J-Mac McElwain, Daniel Paisner",February 2008,256,11.99,Penguin Publishing Group,The Game of My Life
6013,2801,3582,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Anderl Heckmair, Reinhold Messner, Tim Carruthers",January 2015,300,8.74,Vertebrate Publishing,My Life
6014,2801,7873,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, A.P. McCoy,,0,0.0,Orion Publishing Group,Winner: My Racing Life
6015,2801,8865,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," John Halligan, John Kreiser",November 2012,272,24.95,Sports Publishing,Game of My Life New York Rangers
6016,2801,10587,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Earvin Magic Johnson,February 2009,0,7.99,Random House Publishing Group,My Life
6017,2801,11066,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Matt Loede,September 2015,200,24.99,Sports Publishing,Game of My Life Pittsburgh Steelers
6018,2801,11509,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Michael Garry, Howie Rose",March 2015,288,24.99,Sports Publishing,Game of My Life New York Mets
6019,2801,11530,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Craig T Smith,September 2014,224,24.95,Sports Publishing,Game of My Life Miami Hurricanes
6020,2801,12081,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Chaz Scoggins, Johnny Pesky",February 2014,208,24.95,Sports Publishing,Game of My Life Boston Red Sox
6021,2801,12177,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Tommy Hicks, Chris Stewart",September 2011,272,24.95,Sports Publishing,Game of My Life Alabama Crimson Tide
6022,2801,12178,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Joel A. Rippel,July 2013,240,24.95,Sports Publishing,Game of My Life Minnesota Gophers
6023,2801,12179,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Lew Freedman,April 2013,272,24.95,Sports Publishing,Game of My Life Cincinnati Reds
6024,2801,12180,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Bob Gordon,August 2013,240,24.95,Sports Publishing,Game of My Life Philadelphia Eagles
6025,2801,12202,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Pat Dooley,October 2011,272,24.95,Sports Publishing,Game of My Life Florida Gators
6026,2801,12214,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Rick Scoppe, Charlie Bennett",July 2013,240,24.95,Sports Publishing,Game of My Life South Carolina Gamecocks
6027,2801,12218,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Lew Freedman,April 2013,240,24.95,Sports Publishing,Game of My Life Chicago White Sox
6028,2801,12230,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Dennis Georgatos,September 2013,256,24.95,Sports Publishing,Game of My Life San Francisco 49ers
6029,2801,12239,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Marty Mulé, Paul Dietzel",October 2011,272,24.95,Sports Publishing,Game of My Life LSU Tigers
6030,2801,12240,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Bob Gordon,April 2013,240,24.95,Sports Publishing,Game of My Life Philadelphia Phillies
6031,2801,12241,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Tom Mackie,August 2013,256,24.95,Sports Publishing,Game of My Life Washington Redskins
6032,2801,12244,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Jack Wilkinson, Carroll Rogers",April 2013,224,24.95,Sports Publishing,Game of My Life Atlanta Braves
6033,2801,12271,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Jordan Hyman, Michael Robinson",August 2012,224,24.95,Sports Publishing,Game of My Life Penn Sate Nittany Lions
6034,2801,12280,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Steve Greenberg, Laura Lanese",August 2013,256,24.95,Sports Publishing,Game of My Life Ohio State Buckeyes
6035,2801,12287,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Lefty Kreh,November 2008,288,24.95,Skyhorse Publishing,My Life Was This Big
6036,2801,12289,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Mark Murphy,September 2011,256,24.95,Sports Publishing,Game of My Life Auburn Tigers
6037,2801,12308,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Lew Freedman,November 2012,256,24.95,Sports Publishing,Game of My Life Chicago Bears
6038,2801,12336,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Matthew Leach, Stuart Shea",November 2011,224,19.95,Sports Publishing,Game of My Life St. Louis Cardinals
6039,2801,12342,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Jay Greeson, Stephen Hargis",July 2013,208,24.95,Sports Publishing,Game of My Life Tennessee Volunteers
6040,2801,12346,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Dave Buscema,March 2013,304,24.95,Sports Publishing,Game of My Life New York Yankees
6041,2801,12430,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Matt Johanson, Bruce MacGowan",September 2011,256,24.95,Sports Publishing,Game of My Life San Francisco Giants
6042,2801,12436,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Jim Saccomano,August 2012,256,24.95,Sports Publishing,Game of My Life Denver Broncos
6043,2801,12449,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life," Patrick Garbin, A.P. Garbin",July 2013,272,24.95,Sports Publishing,Game of My Life Georgia Bulldogs
6044,2801,12475,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Brent Zwerneman,July 2013,288,24.95,Sports Publishing,Game of My Life Texas A&M Aggies
6045,2801,12558,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Lew Freedman,June 2012,272,24.95,Sports Publishing,Game of My Life Chicago Cubs
6046,2801,12572,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Ryan Clark,April 2012,272,24.95,Sports Publishing,Game of My Life Kentucky Wildcats
6047,2801,12595,Anderl Heckmair and Others,"Jan 12, 2015",300,7.99,Vertebrate Publishing,My Life, Ken Palmer,February 2012,224,24.95,Sports Publishing,Game of My Life New York Giants
6048,2803,4839,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Kevin Murphy,April 2012,120,11.99,Wesleyan University Press,Fly Fishing in Connecticut
6049,2803,7570,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Dick Brown,April 2008,368,38.99,Lyons Press,"Fly Fishing for Bonefish, New and Revised"
6050,2803,8071,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Nick Curcione,January 2008,227,17.99,Lyons Press,"Orvis Guide to Saltwater Fly Fishing, New and Revised"
6051,2803,8873,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Joe Brooks,August 2000,232,20.99,Derrydale Press,Salt Water Fly Fishing
6052,2803,11523,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Taylor Streit,March 2012,240,15.99,Lyons Press,Instinctive Fly Fishing
6053,2803,11526,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Tom Rosenbauer,October 2012,227,16.99,Lyons Press,Orvis Guide to Family Friendly Fly Fishing
6054,2803,11536,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Nathan Perkinson,March 2014,192,18.99,Lyons Press,American Angler Guide to Warmwater Fly Fishing
6055,2803,11627,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Ron Baird,December 2011,192,18.99,Lyons Press,Fly Fishing the Seasons in Colorado
6056,2803,11657,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Aaron Jasper,April 2014,176,18.99,Lyons Press,American Angler Guide to Fly Fishing for Trout
6057,2803,11671,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Patrick Straub,October 2013,192,15.99,Lyons Press,Everything You Always Wanted to Know about Fly Fishing
6058,2803,11676,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Lou Tabory,July 2011,384,28.99,Lyons Press,Inshore Fly Fishing
6059,2803,11685,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River, Jay Zimmerman,April 2013,195,15.99,Lyons Press,Top Ten Guide to Fly Fishing
6060,2803,12093,Jackson Streit,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Blue River," Martin Cairncross, John Dawson",March 2001,192,64.99,Derrydale Press,Trout Fly Fishing
6061,2805,4839,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Kevin Murphy,April 2012,120,11.99,Wesleyan University Press,Fly Fishing in Connecticut
6062,2805,7570,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Dick Brown,April 2008,368,38.99,Lyons Press,"Fly Fishing for Bonefish, New and Revised"
6063,2805,8071,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Nick Curcione,January 2008,227,17.99,Lyons Press,"Orvis Guide to Saltwater Fly Fishing, New and Revised"
6064,2805,8873,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Joe Brooks,August 2000,232,20.99,Derrydale Press,Salt Water Fly Fishing
6065,2805,11523,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Taylor Streit,March 2012,240,15.99,Lyons Press,Instinctive Fly Fishing
6066,2805,11526,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Tom Rosenbauer,October 2012,227,16.99,Lyons Press,Orvis Guide to Family Friendly Fly Fishing
6067,2805,11536,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Nathan Perkinson,March 2014,192,18.99,Lyons Press,American Angler Guide to Warmwater Fly Fishing
6068,2805,11627,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Ron Baird,December 2011,192,18.99,Lyons Press,Fly Fishing the Seasons in Colorado
6069,2805,11657,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Aaron Jasper,April 2014,176,18.99,Lyons Press,American Angler Guide to Fly Fishing for Trout
6070,2805,11671,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Patrick Straub,October 2013,192,15.99,Lyons Press,Everything You Always Wanted to Know about Fly Fishing
6071,2805,11676,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Lou Tabory,July 2011,384,28.99,Lyons Press,Inshore Fly Fishing
6072,2805,11685,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River, Jay Zimmerman,April 2013,195,15.99,Lyons Press,Top Ten Guide to Fly Fishing
6073,2805,12093,Dave Brown,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Bow River," Martin Cairncross, John Dawson",March 2001,192,64.99,Derrydale Press,Trout Fly Fishing
6074,2807,11284,Alun Richardson,"Sep 01, 2009",144,10.99,Bloomsbury,Rucksack Guide - Ski Mountaineering and Snowshoeing, Alun Richardson,March 2015,144,10.99,Bloomsbury Publishing,Rucksack Guide - Rock Climbing
6075,2807,11297,Alun Richardson,"Sep 01, 2009",144,10.99,Bloomsbury,Rucksack Guide - Ski Mountaineering and Snowshoeing, Alun Richardson,March 2015,144,10.99,Bloomsbury Publishing,Rucksack Guide - Mountaineering in Remote Areas of the World
6076,2807,11314,Alun Richardson,"Sep 01, 2009",144,10.99,Bloomsbury,Rucksack Guide - Ski Mountaineering and Snowshoeing, Alun Richardson,April 2015,144,10.99,Bloomsbury Publishing,Rucksack Guide - Ski Mountaineering and Snowshoeing
6077,2807,11803,Alun Richardson,"Sep 01, 2009",144,10.99,Bloomsbury,Rucksack Guide - Ski Mountaineering and Snowshoeing, Alun Richardson,March 2014,144,10.99,Bloomsbury Publishing,Rucksack Guide - Alpinism
6078,2807,11804,Alun Richardson,"Sep 01, 2009",144,10.99,Bloomsbury,Rucksack Guide - Ski Mountaineering and Snowshoeing, Alun Richardson,March 2014,144,10.99,Bloomsbury Publishing,Rucksack Guide - Mountain Walking and Trekking
6079,2807,12156,Alun Richardson,"Sep 01, 2009",144,10.99,Bloomsbury,Rucksack Guide - Ski Mountaineering and Snowshoeing, Alun Richardson,December 2013,144,10.99,Bloomsbury Publishing,Rucksack Guide - Winter Mountaineering
6080,2810,4839,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Kevin Murphy,April 2012,120,11.99,Wesleyan University Press,Fly Fishing in Connecticut
6081,2810,7570,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Dick Brown,April 2008,368,38.99,Lyons Press,"Fly Fishing for Bonefish, New and Revised"
6082,2810,8071,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Nick Curcione,January 2008,227,17.99,Lyons Press,"Orvis Guide to Saltwater Fly Fishing, New and Revised"
6083,2810,8873,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Joe Brooks,August 2000,232,20.99,Derrydale Press,Salt Water Fly Fishing
6084,2810,11523,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Taylor Streit,March 2012,240,15.99,Lyons Press,Instinctive Fly Fishing
6085,2810,11526,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Tom Rosenbauer,October 2012,227,16.99,Lyons Press,Orvis Guide to Family Friendly Fly Fishing
6086,2810,11536,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Nathan Perkinson,March 2014,192,18.99,Lyons Press,American Angler Guide to Warmwater Fly Fishing
6087,2810,11627,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Ron Baird,December 2011,192,18.99,Lyons Press,Fly Fishing the Seasons in Colorado
6088,2810,11657,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Aaron Jasper,April 2014,176,18.99,Lyons Press,American Angler Guide to Fly Fishing for Trout
6089,2810,11671,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Patrick Straub,October 2013,192,15.99,Lyons Press,Everything You Always Wanted to Know about Fly Fishing
6090,2810,11676,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Lou Tabory,July 2011,384,28.99,Lyons Press,Inshore Fly Fishing
6091,2810,11685,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River, Jay Zimmerman,April 2013,195,15.99,Lyons Press,Top Ten Guide to Fly Fishing
6092,2810,12093,Kevin Feenstra,"Oct 15, 2013",6,4.99,Stonefly Press,Fly Fishing Muskegon River," Martin Cairncross, John Dawson",March 2001,192,64.99,Derrydale Press,Trout Fly Fishing
6093,2811,4839,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Kevin Murphy,April 2012,120,11.99,Wesleyan University Press,Fly Fishing in Connecticut
6094,2811,7570,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Dick Brown,April 2008,368,38.99,Lyons Press,"Fly Fishing for Bonefish, New and Revised"
6095,2811,8071,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Nick Curcione,January 2008,227,17.99,Lyons Press,"Orvis Guide to Saltwater Fly Fishing, New and Revised"
6096,2811,8873,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Joe Brooks,August 2000,232,20.99,Derrydale Press,Salt Water Fly Fishing
6097,2811,11523,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Taylor Streit,March 2012,240,15.99,Lyons Press,Instinctive Fly Fishing
6098,2811,11526,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Tom Rosenbauer,October 2012,227,16.99,Lyons Press,Orvis Guide to Family Friendly Fly Fishing
6099,2811,11536,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Nathan Perkinson,March 2014,192,18.99,Lyons Press,American Angler Guide to Warmwater Fly Fishing
6100,2811,11627,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Ron Baird,December 2011,192,18.99,Lyons Press,Fly Fishing the Seasons in Colorado
6101,2811,11657,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Aaron Jasper,April 2014,176,18.99,Lyons Press,American Angler Guide to Fly Fishing for Trout
6102,2811,11671,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Patrick Straub,October 2013,192,15.99,Lyons Press,Everything You Always Wanted to Know about Fly Fishing
6103,2811,11676,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Lou Tabory,July 2011,384,28.99,Lyons Press,Inshore Fly Fishing
6104,2811,11685,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River, Jay Zimmerman,April 2013,195,15.99,Lyons Press,Top Ten Guide to Fly Fishing
6105,2811,12093,Jim Mauries,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Caney Fork River," Martin Cairncross, John Dawson",March 2001,192,64.99,Derrydale Press,Trout Fly Fishing
6106,2813,4839,Eric Wallace,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Casco Bay, Kevin Murphy,April 2012,120,11.99,Wesleyan University Press,Fly Fishing in Connecticut
6107,2813,7570,Eric Wallace,"Oct 15, 2013",4,4.99,Stonefly Press,Fly Fishing the Casco Bay, Dick Brown,April 2008,368,38.99,Lyons Press,"Fly Fishing for Bonefish, New and Revised"
