,amazon_id,google_id
388,b0008glgrm,http://www.google.com/base/feeds/snippets/4178014773187756948
389,b000k2t0ou,http://www.google.com/base/feeds/snippets/13916432686331461255
390,b000lz6a5i,http://www.google.com/base/feeds/snippets/16835999630329052337
391,b0009qvgeo,http://www.google.com/base/feeds/snippets/17491282253363994324
392,b0009qvgeo,http://www.google.com/base/feeds/snippets/10895411331126528294
393,b000hcz8gm,http://www.google.com/base/feeds/snippets/13673799320876526338
394,b000ndid4y,http://www.google.com/base/feeds/snippets/18383405503824080160
395,b000dinb4g,http://www.google.com/base/feeds/snippets/18414778073602422524
396,b000dinb4g,http://www.google.com/base/feeds/snippets/13769671790180310327
397,b000cc22ys,http://www.google.com/base/feeds/snippets/13711624573601150378
398,b000h14rr4,http://www.google.com/base/feeds/snippets/12837108039205076533
399,b000h14rr4,http://www.google.com/base/feeds/snippets/10426833843056008758
400,b000hcvr1m,http://www.google.com/base/feeds/snippets/12219649046294237633
401,b000k2nkua,http://www.google.com/base/feeds/snippets/8251934342990013076
402,b000hbxjve,http://www.google.com/base/feeds/snippets/17956249157120493393
403,b0009yn1rq,http://www.google.com/base/feeds/snippets/8664755713112971171
404,b0008glghc,http://www.google.com/base/feeds/snippets/2838840999646798655
405,b000ehs6ic,http://www.google.com/base/feeds/snippets/9897777989987457856
406,b000ehs6ic,http://www.google.com/base/feeds/snippets/3377135321507891586
407,b000hctysa,http://www.google.com/base/feeds/snippets/13321642681501377375
408,b000hctysa,http://www.google.com/base/feeds/snippets/12116763117328044444
409,b000k7vinq,http://www.google.com/base/feeds/snippets/16448745536109976455
410,b000hbxjuk,http://www.google.com/base/feeds/snippets/15555806239483804720
411,b000hcvr5s,http://www.google.com/base/feeds/snippets/12218017436042377109
412,b000ndible,http://www.google.com/base/feeds/snippets/790771655328756919
413,b000h16p9w,http://www.google.com/base/feeds/snippets/12831181740691949409
414,b000h16p9w,http://www.google.com/base/feeds/snippets/10330893806550846255
415,b000bwzxk4,http://www.google.com/base/feeds/snippets/8498979351589060419
416,b0008glgea,http://www.google.com/base/feeds/snippets/7415156197197389350
417,b0008glgea,http://www.google.com/base/feeds/snippets/5588744582758188682
418,b000o26lo8,http://www.google.com/base/feeds/snippets/7972469902462196789
419,b000ndibe6,http://www.google.com/base/feeds/snippets/9761533219806554318
420,b000dn7k8y,http://www.google.com/base/feeds/snippets/17723708447447202259
421,b000cs3s2m,http://www.google.com/base/feeds/snippets/17504372812251027705
422,b00005wf9v,http://www.google.com/base/feeds/snippets/16689580885336652505
423,b000ndibri,http://www.google.com/base/feeds/snippets/3607173973836413689
424,b000ndibri,http://www.google.com/base/feeds/snippets/222400256379219119
425,b0001an1n2,http://www.google.com/base/feeds/snippets/14758105640999079833
426,b000bgtvda,http://www.google.com/base/feeds/snippets/18378932841147152966
427,b0008glg1i,http://www.google.com/base/feeds/snippets/65639973300118271
428,b0008glg1i,http://www.google.com/base/feeds/snippets/1496374872690142682
429,b00001xdw7,http://www.google.com/base/feeds/snippets/10541632718220382972
430,b000o27qfq,http://www.google.com/base/feeds/snippets/14054232840925252286
431,b000j1cit6,http://www.google.com/base/feeds/snippets/7937630813831495909
432,b000hcxkks,http://www.google.com/base/feeds/snippets/18395554978346558556
433,b0001wn1fs,http://www.google.com/base/feeds/snippets/11687167580478628748
434,b0001wn1a8,http://www.google.com/base/feeds/snippets/8324654787720267662
435,b000aa87go,http://www.google.com/base/feeds/snippets/1803780371601211439
436,b000ndibwi,http://www.google.com/base/feeds/snippets/596526892186899957
437,b000h16pag,http://www.google.com/base/feeds/snippets/17570801106897429429
438,b000h16pag,http://www.google.com/base/feeds/snippets/3192985906364439341
439,b0001gu7di,http://www.google.com/base/feeds/snippets/1035187390817409083
440,b000hbxjt6,http://www.google.com/base/feeds/snippets/18387306349260922373
441,b000fis8ew,http://www.google.com/base/feeds/snippets/18361636558506127089
442,b000o27ti0,http://www.google.com/base/feeds/snippets/3621810113236094380
443,b000hcz9ac,http://www.google.com/base/feeds/snippets/18394964067436310447
444,b0009i5px0,http://www.google.com/base/feeds/snippets/10713659865788525116
445,b0000als2s,http://www.google.com/base/feeds/snippets/17832927937923546408
446,b0001av65w,http://www.google.com/base/feeds/snippets/18312853825749428303
447,b000ofnrhy,http://www.google.com/base/feeds/snippets/9526578983773698753
448,b000ofnrhy,http://www.google.com/base/feeds/snippets/5098650180744423847
449,b000ofnrhy,http://www.google.com/base/feeds/snippets/6968597519129780490
450,b000ofnrhy,http://www.google.com/base/feeds/snippets/10453015417098446087
451,b0001nm7zm,http://www.google.com/base/feeds/snippets/8829327324895223617
452,b0000696oh,http://www.google.com/base/feeds/snippets/18180725296745787083
453,b000bi8m2e,http://www.google.com/base/feeds/snippets/9000601847258285543
454,b0009n4gx0,http://www.google.com/base/feeds/snippets/8968352871606641625
455,b000pgq8sm,http://www.google.com/base/feeds/snippets/8648200549603855201
456,b000k6b2l0,http://www.google.com/base/feeds/snippets/17834804262117799503
457,b000ezp0n8,http://www.google.com/base/feeds/snippets/17907379108807127194
458,b00030iej6,http://www.google.com/base/feeds/snippets/7742313617688572944
459,b000cfx744,http://www.google.com/base/feeds/snippets/17911312393691300802
460,b000k2pa3a,http://www.google.com/base/feeds/snippets/11972925909028080525
461,b00022pti4,http://www.google.com/base/feeds/snippets/7739419455751524618
462,b00022pti4,http://www.google.com/base/feeds/snippets/16729750960777382226
463,b000jx7g3c,http://www.google.com/base/feeds/snippets/17886724437749928713
464,b000eu10wi,http://www.google.com/base/feeds/snippets/7587316869277129977
465,b000h1xy3m,http://www.google.com/base/feeds/snippets/17896835956549874370
466,b000bckm7i,http://www.google.com/base/feeds/snippets/7704167897291051109
467,b000bckm7i,http://www.google.com/base/feeds/snippets/13540884315258409885
468,b0009tqb3w,http://www.google.com/base/feeds/snippets/6112085133304289995
469,b000pgs3cq,http://www.google.com/base/feeds/snippets/5631550280326312479
470,b0007vubx8,http://www.google.com/base/feeds/snippets/8395248988761650431
471,b000k5uxys,http://www.google.com/base/feeds/snippets/5935343405881149008
472,b000ecqxjq,http://www.google.com/base/feeds/snippets/5615075942724114350
473,b000ecqxjq,http://www.google.com/base/feeds/snippets/16899532838792786499
474,b000ndicpy,http://www.google.com/base/feeds/snippets/4287560991242110323
475,b000ndicpy,http://www.google.com/base/feeds/snippets/13125236767288549966
476,b000fjsa2g,http://www.google.com/base/feeds/snippets/5364807314885028760
477,b00078x3hm,http://www.google.com/base/feeds/snippets/5707639507589635432
478,b0002nt5ho,http://www.google.com/base/feeds/snippets/5527718669808727624
479,b000ivl050,http://www.google.com/base/feeds/snippets/17758143132560820340
480,b000cnf014,http://www.google.com/base/feeds/snippets/17760107129811199554
481,b000ivjsb8,http://www.google.com/base/feeds/snippets/17787032142812456248
482,b000he39mk,http://www.google.com/base/feeds/snippets/17771223071817478541
483,b000csralc,http://www.google.com/base/feeds/snippets/17802084899902028186
484,b000in8nhq,http://www.google.com/base/feeds/snippets/17790799708366999123
485,b000piht7e,http://www.google.com/base/feeds/snippets/17817863026849640364
486,b000i8od5w,http://www.google.com/base/feeds/snippets/17828266310377038415
487,b000bs2vzs,http://www.google.com/base/feeds/snippets/10956401022937572078
488,b00062vos4,http://www.google.com/base/feeds/snippets/18011289804558195936
489,b000nlwxii,http://www.google.com/base/feeds/snippets/18046511712294457433
490,b00002s75b,http://www.google.com/base/feeds/snippets/18029245320668853953
491,b000io79mu,http://www.google.com/base/feeds/snippets/17943553623332924825
492,b000pijszk,http://www.google.com/base/feeds/snippets/18054567164113625813
493,b000ub6avc,http://www.google.com/base/feeds/snippets/7795796130761039507
494,b00008mnxz,http://www.google.com/base/feeds/snippets/18389048469504944658
495,b00008mnxz,http://www.google.com/base/feeds/snippets/9445487736380311288
496,b000o39yge,http://www.google.com/base/feeds/snippets/17936351408567096042
497,b000gcd73y,http://www.google.com/base/feeds/snippets/18135578158357182921
498,b000jx5ppi,http://www.google.com/base/feeds/snippets/18113699401844993243
499,b000b676fa,http://www.google.com/base/feeds/snippets/17982318849719467269
500,b000bh3dbk,http://www.google.com/base/feeds/snippets/18141440313618559567
501,b0002iwyke,http://www.google.com/base/feeds/snippets/10827782844634609439
502,b000egidpo,http://www.google.com/base/feeds/snippets/18000939542340526750
503,b000mgvnks,http://www.google.com/base/feeds/snippets/10851688356333529622
504,b000ml8d5q,http://www.google.com/base/feeds/snippets/18003213870869015246
505,b000bcdrdo,http://www.google.com/base/feeds/snippets/18395874674910243298
506,b000bcdrdo,http://www.google.com/base/feeds/snippets/9984474904568818121
507,b000olsreg,http://www.google.com/base/feeds/snippets/17966566453322835928
508,b00007bguc,http://www.google.com/base/feeds/snippets/17967569973770560353
509,b00001qgvr,http://www.google.com/base/feeds/snippets/17956725325082284641
510,b000mg2kpk,http://www.google.com/base/feeds/snippets/3907261301303045278
511,b0000ca2ix,http://www.google.com/base/feeds/snippets/18405769282316939471
512,b0007yepx2,http://www.google.com/base/feeds/snippets/17962667015870936885
513,b000fmncb2,http://www.google.com/base/feeds/snippets/7928295573107692065
514,b0001ghg64,http://www.google.com/base/feeds/snippets/17878975434909198145
515,b000r1cs5w,http://www.google.com/base/feeds/snippets/17872821788401002421
516,b000lu9cwg,http://www.google.com/base/feeds/snippets/17846711186532338786
517,b000o39tgo,http://www.google.com/base/feeds/snippets/17939626833908573527
518,b000o39tgo,http://www.google.com/base/feeds/snippets/11742689310169054682
519,b000dzfdbi,http://www.google.com/base/feeds/snippets/17922830512683848229
520,b000gw55es,http://www.google.com/base/feeds/snippets/7744548491761569898
521,b0007znn48,http://www.google.com/base/feeds/snippets/7744305702477366904
522,b000s5x3q0,http://www.google.com/base/feeds/snippets/17919905528679711200
523,b000fer1cq,http://www.google.com/base/feeds/snippets/8056776198231015744
524,b000kbszns,http://www.google.com/base/feeds/snippets/17967900865986277130
525,b000bi641a,http://www.google.com/base/feeds/snippets/8050920942672245174
526,b000saufpw,http://www.google.com/base/feeds/snippets/10073523251870401694
527,b000p5in5e,http://www.google.com/base/feeds/snippets/17334196774609191985
528,b000frs492,http://www.google.com/base/feeds/snippets/10728844449163351151
529,b000gi7itw,http://www.google.com/base/feeds/snippets/17322311354110627719
530,b000tilkpc,http://www.google.com/base/feeds/snippets/1081494753292983123
531,b0001ipy66,http://www.google.com/base/feeds/snippets/17321125761149481127
532,b00074dy8e,http://www.google.com/base/feeds/snippets/3528611718110158975
533,b000tl4qb4,http://www.google.com/base/feeds/snippets/1949229857064458441
534,b000jx5jnq,http://www.google.com/base/feeds/snippets/17303242525950545639
535,b000exw524,http://www.google.com/base/feeds/snippets/1936516034668822172
536,b000q71qqy,http://www.google.com/base/feeds/snippets/17293813878683470763
537,b0002ce0v6,http://www.google.com/base/feeds/snippets/17297585967951704634
538,b000h69szu,http://www.google.com/base/feeds/snippets/15544999546747963941
539,b000ftpmc2,http://www.google.com/base/feeds/snippets/1766122214269018147
540,b000qfrt4o,http://www.google.com/base/feeds/snippets/17229680859570691562
541,b000bwzy7q,http://www.google.com/base/feeds/snippets/1759747759895818218
542,b000bndgzw,http://www.google.com/base/feeds/snippets/6327594211039677778
543,b000fovsha,http://www.google.com/base/feeds/snippets/17285189275812329124
544,b000i8thy4,http://www.google.com/base/feeds/snippets/17810980474859468457
545,b00009nfc1,http://www.google.com/base/feeds/snippets/4441393199380874556
546,b000sqnbp2,http://www.google.com/base/feeds/snippets/18309926777977827139
547,b000nkpf7u,http://www.google.com/base/feeds/snippets/18308374908816476565
548,b000cepgwg,http://www.google.com/base/feeds/snippets/4433860407786915136
549,b000h6d2do,http://www.google.com/base/feeds/snippets/9639435771556038530
550,b000ov404w,http://www.google.com/base/feeds/snippets/18304611545439824631
551,b000cqpc32,http://www.google.com/base/feeds/snippets/18386940331900923694
552,b00076ywii,http://www.google.com/base/feeds/snippets/17407485579094223073
553,b00062uji0,http://www.google.com/base/feeds/snippets/2604592440966815556
554,b00062uji0,http://www.google.com/base/feeds/snippets/2644254417608822315
555,b000bcicr0,http://www.google.com/base/feeds/snippets/17392222800642377551
556,b000ujw3ss,http://www.google.com/base/feeds/snippets/3469210017983673758
557,b000rlnqcq,http://www.google.com/base/feeds/snippets/17395564824016755724
558,b000a2zlam,http://www.google.com/base/feeds/snippets/1904648546294590301
559,b000fem8ew,http://www.google.com/base/feeds/snippets/17375915846745821199
560,b000cco5wa,http://www.google.com/base/feeds/snippets/18260252787140686571
561,b00027eqmy,http://www.google.com/base/feeds/snippets/2460101921085498175
562,b000ccvp0a,http://www.google.com/base/feeds/snippets/12536674159579454939
563,b0009gd0km,http://www.google.com/base/feeds/snippets/17374298119474236406
564,b000cabe4y,http://www.google.com/base/feeds/snippets/2462325488620129357
565,b0006a5iwe,http://www.google.com/base/feeds/snippets/2275328841264109872
566,b00062vfec,http://www.google.com/base/feeds/snippets/17362544992159710827
567,b0002dlrru,http://www.google.com/base/feeds/snippets/18363181454550367129
568,b000ixvqk2,http://www.google.com/base/feeds/snippets/2284241765475162173
569,b000fjs8sc,http://www.google.com/base/feeds/snippets/65578552457551022
570,b000p49vis,http://www.google.com/base/feeds/snippets/17360430673200796553
571,b000egoe9s,http://www.google.com/base/feeds/snippets/450727896245374226
572,b000ofnri8,http://www.google.com/base/feeds/snippets/12244614697089679523
573,b000ofnri8,http://www.google.com/base/feeds/snippets/2217167988787223405
574,b000ofnri8,http://www.google.com/base/feeds/snippets/10044826638425571623
575,b00081i6ji,http://www.google.com/base/feeds/snippets/18411096849519146392
576,b000h25yoi,http://www.google.com/base/feeds/snippets/17357728675180341663
577,b000b85aag,http://www.google.com/base/feeds/snippets/2233807276870300519
578,b0000vmim2,http://www.google.com/base/feeds/snippets/17335686828900761528
579,b0000vmim2,http://www.google.com/base/feeds/snippets/15283790763832398825
580,b000ndib82,http://www.google.com/base/feeds/snippets/4058027556169196919
581,b000lrdlia,http://www.google.com/base/feeds/snippets/4142751275091158911
582,b000lrdlia,http://www.google.com/base/feeds/snippets/13830033675761129549
583,b000kipk02,http://www.google.com/base/feeds/snippets/3911347389465432711
584,b00007eegy,http://www.google.com/base/feeds/snippets/3997486488729671932
585,b000bs5icq,http://www.google.com/base/feeds/snippets/4295762370065792405
586,b000gcgqd2,http://www.google.com/base/feeds/snippets/6490413833919329208
587,b000gcgqd2,http://www.google.com/base/feeds/snippets/13759883185832377445
588,b000o3efrm,http://www.google.com/base/feeds/snippets/4233168214815079628
589,b000n5meva,http://www.google.com/base/feeds/snippets/4282890852330556387
590,b0001g6q2e,http://www.google.com/base/feeds/snippets/6607475390801476875
591,b000csramg,http://www.google.com/base/feeds/snippets/7150077051864937455
592,b000qclgqo,http://www.google.com/base/feeds/snippets/6176694480450258174
593,b000hzrlim,http://www.google.com/base/feeds/snippets/6645838516644564026
594,b000eiau3u,http://www.google.com/base/feeds/snippets/18396389648150219430
595,b000a2aknu,http://www.google.com/base/feeds/snippets/5520835678868977029
596,b000mu6mve,http://www.google.com/base/feeds/snippets/5562499905130838466
597,b000edgo2q,http://www.google.com/base/feeds/snippets/7147648211015076337
598,b0002itt84,http://www.google.com/base/feeds/snippets/5505866551596188643
599,b000e6mjig,http://www.google.com/base/feeds/snippets/4549566074000049896
600,b0000c7gep,http://www.google.com/base/feeds/snippets/18343959075631403504
601,b0000c7gep,http://www.google.com/base/feeds/snippets/18433413888105089937
602,b000v05f4k,http://www.google.com/base/feeds/snippets/18304228419567401310
603,b000bt559q,http://www.google.com/base/feeds/snippets/3137318477096164629
604,b000g6gn2m,http://www.google.com/base/feeds/snippets/4436087621332035022
605,b000edvrtq,http://www.google.com/base/feeds/snippets/14326164391298371952
606,b000aa878m,http://www.google.com/base/feeds/snippets/14837029540644805566
607,b0002al1z6,http://www.google.com/base/feeds/snippets/15577341303347278445
608,b000ep3gei,http://www.google.com/base/feeds/snippets/4837330611493150937
609,b00009v3nw,http://www.google.com/base/feeds/snippets/16452108546715101414
610,b0000vyk1o,http://www.google.com/base/feeds/snippets/17409160117322953940
611,b000ep8oju,http://www.google.com/base/feeds/snippets/17530305432950801722
612,b000ecyp0k,http://www.google.com/base/feeds/snippets/3704829860217910239
613,b000ndib8m,http://www.google.com/base/feeds/snippets/2927219174769865115
614,b000ndib8m,http://www.google.com/base/feeds/snippets/10834301366840736522
615,b0002oqy1i,http://www.google.com/base/feeds/snippets/15832790434131694955
616,b000i8od48,http://www.google.com/base/feeds/snippets/3626343668255224722
617,b000dz9yoa,http://www.google.com/base/feeds/snippets/5216541735240789992
618,b00013wgz8,http://www.google.com/base/feeds/snippets/5168261559363303902
619,b0007sxgn8,http://www.google.com/base/feeds/snippets/13588549604733030954
620,b000h27psq,http://www.google.com/base/feeds/snippets/13799844440134110129
621,b000h13a2w,http://www.google.com/base/feeds/snippets/13389337162643628213
622,b000h13a2w,http://www.google.com/base/feeds/snippets/9946072379807963307
623,b000h241zg,http://www.google.com/base/feeds/snippets/18399328874850787866
624,b000h241zg,http://www.google.com/base/feeds/snippets/11611566315397308287
625,b0001wn18u,http://www.google.com/base/feeds/snippets/664913958514106734
626,b000fovsei,http://www.google.com/base/feeds/snippets/11117774223029062148
627,b000om8fba,http://www.google.com/base/feeds/snippets/10686405526722482213
628,b000hhzie4,http://www.google.com/base/feeds/snippets/11038012533329162078
629,b000ra5bl6,http://www.google.com/base/feeds/snippets/14007011703509063417
630,b000ra5bmk,http://www.google.com/base/feeds/snippets/16908015325729489564
631,b000hjott2,http://www.google.com/base/feeds/snippets/16558385795268912766
632,b000exs47y,http://www.google.com/base/feeds/snippets/16633280530608162098
633,b0009yx9bo,http://www.google.com/base/feeds/snippets/18395787464051623418
634,b0009yx9bo,http://www.google.com/base/feeds/snippets/14640507864355837784
635,b000jx1kdy,http://www.google.com/base/feeds/snippets/13499930330802525158
636,b000h229d2,http://www.google.com/base/feeds/snippets/14928650794745636736
637,b0002ibeve,http://www.google.com/base/feeds/snippets/3360196621571367222
638,b000lu89uc,http://www.google.com/base/feeds/snippets/13380169193455086942
639,b000hhvb2w,http://www.google.com/base/feeds/snippets/17476622898499473532
640,b000hhvb2w,http://www.google.com/base/feeds/snippets/16674697281415587384
641,b000fbgaia,http://www.google.com/base/feeds/snippets/30822033968544493
642,b000pdomn8,http://www.google.com/base/feeds/snippets/7403657268074522339
643,b00068u7ww,http://www.google.com/base/feeds/snippets/13815055497602261010
644,b0007sxglk,http://www.google.com/base/feeds/snippets/17762641182538089473
645,b0007sxglk,http://www.google.com/base/feeds/snippets/18405058220481329541
646,b0007sxglk,http://www.google.com/base/feeds/snippets/12109861711097484827
647,b0006nkbn2,http://www.google.com/base/feeds/snippets/8709560014305112537
648,b0006nkbn2,http://www.google.com/base/feeds/snippets/13986409474793202514
649,b00019jgwi,http://www.google.com/base/feeds/snippets/407742822135371560
650,b0001xnkp8,http://www.google.com/base/feeds/snippets/12656847251589121665
651,b000ndibjq,http://www.google.com/base/feeds/snippets/14812439490848045578
652,b000i0bp6k,http://www.google.com/base/feeds/snippets/10110199435466109569
653,b0007sxgmo,http://www.google.com/base/feeds/snippets/12250274471957898660
654,b000b6oboo,http://www.google.com/base/feeds/snippets/12418972562708861095
655,b000bc38o2,http://www.google.com/base/feeds/snippets/12383342975629473219
656,b000eqy0ss,http://www.google.com/base/feeds/snippets/17149948893700452737
657,b000hlp5yi,http://www.google.com/base/feeds/snippets/9785861434635986999
658,b000hhvb9k,http://www.google.com/base/feeds/snippets/9852496278444342781
659,b000h241x8,http://www.google.com/base/feeds/snippets/13278655414642608462
660,b0000azk3v,http://www.google.com/base/feeds/snippets/8506958797516287357
661,b0000azk3v,http://www.google.com/base/feeds/snippets/5449819493015414043
662,b0000azvvs,http://www.google.com/base/feeds/snippets/5310740648374994867
663,b0000azvvs,http://www.google.com/base/feeds/snippets/2914315195947217599
664,b0006b6b1a,http://www.google.com/base/feeds/snippets/18378422702839985200
665,b00007kh02,http://www.google.com/base/feeds/snippets/4749954713094759082
666,b00007kh02,http://www.google.com/base/feeds/snippets/7249154325906371083
667,b000barbaq,http://www.google.com/base/feeds/snippets/124870490385972224
668,b000frqfe8,http://www.google.com/base/feeds/snippets/4450102625152904120
669,b000frqfe8,http://www.google.com/base/feeds/snippets/13703162595446844265
670,b0007l9ecw,http://www.google.com/base/feeds/snippets/5363123129666342202
671,b000b6oboy,http://www.google.com/base/feeds/snippets/12643092178258671772
672,b000o3d94m,http://www.google.com/base/feeds/snippets/17453432506391757198
673,b000o39u3q,http://www.google.com/base/feeds/snippets/18195210518723634061
674,b000o39u3q,http://www.google.com/base/feeds/snippets/18386729116244999637
675,b000cik6rc,http://www.google.com/base/feeds/snippets/18100341066456401733
676,b0001wn0sq,http://www.google.com/base/feeds/snippets/7946849252371593289
677,b000h5fo8g,http://www.google.com/base/feeds/snippets/16987363527577090531
678,b000e13es0,http://www.google.com/base/feeds/snippets/16987363527577090531
679,b000fiej4k,http://www.google.com/base/feeds/snippets/15307043633633162485
680,b000mti8mq,http://www.google.com/base/feeds/snippets/5408845339376590167
681,b000fn6c2c,http://www.google.com/base/feeds/snippets/7893604833764557727
682,b000e0v924,http://www.google.com/base/feeds/snippets/385281297660428617
683,b000na1v8w,http://www.google.com/base/feeds/snippets/12662824890153121005
684,b000abapo0,http://www.google.com/base/feeds/snippets/2284939042076115226
685,b000tilkq6,http://www.google.com/base/feeds/snippets/5964541247628078613
686,b000nkrj0q,http://www.google.com/base/feeds/snippets/13749047006070540730
687,b000nvspyo,http://www.google.com/base/feeds/snippets/17346668920138765245
688,b00013wh0w,http://www.google.com/base/feeds/snippets/341468719852005595
689,b00013wh0w,http://www.google.com/base/feeds/snippets/10202903815808902868
690,b00006gxbz,http://www.google.com/base/feeds/snippets/9070775827291844765
691,b00006gxbz,http://www.google.com/base/feeds/snippets/3767792591229692245
692,b00006gxbz,http://www.google.com/base/feeds/snippets/6859916462314032120
693,b000ndibqy,http://www.google.com/base/feeds/snippets/17409309332075689843
694,b000gcd6lw,http://www.google.com/base/feeds/snippets/3011334164286500167
695,b000gcd6lw,http://www.google.com/base/feeds/snippets/6581993018347517264
696,b000ndichc,http://www.google.com/base/feeds/snippets/13807405031002803472
697,b000l1phg0,http://www.google.com/base/feeds/snippets/18394332776181186072
698,b000l1phg0,http://www.google.com/base/feeds/snippets/11954719051240282085
699,b000a7q6n8,http://www.google.com/base/feeds/snippets/13561687450780175373
700,b000a7q6n8,http://www.google.com/base/feeds/snippets/9575830162604297862
701,b000g3mer8,http://www.google.com/base/feeds/snippets/9342175169264415955
702,b000g3mer8,http://www.google.com/base/feeds/snippets/13255609368261584070
703,b000nknb8k,http://www.google.com/base/feeds/snippets/17333018247606173982
704,b000jf5zec,http://www.google.com/base/feeds/snippets/13629768701500088491
705,b000jf5zec,http://www.google.com/base/feeds/snippets/13368045031336320583
706,b000fvqo0o,http://www.google.com/base/feeds/snippets/4025192676992669735
707,b000fvqo0o,http://www.google.com/base/feeds/snippets/2209370345378693785
708,b000fncrto,http://www.google.com/base/feeds/snippets/9167720084838534914
709,b000mmt6s8,http://www.google.com/base/feeds/snippets/2066161709446383266
710,b000v7v2uo,http://www.google.com/base/feeds/snippets/18218026817519050250
711,b0009afff6,http://www.google.com/base/feeds/snippets/9757350103424139605
712,b000qeitty,http://www.google.com/base/feeds/snippets/14918356353168654855
713,b000mz7c36,http://www.google.com/base/feeds/snippets/1209717630190599142
714,b000m2yc32,http://www.google.com/base/feeds/snippets/10248910023220043204
715,b000e3e2km,http://www.google.com/base/feeds/snippets/17330505621209587005
716,b0007lw22q,http://www.google.com/base/feeds/snippets/10939909441298262260
717,b0007lw22q,http://www.google.com/base/feeds/snippets/16090908477278345856
718,b0007zf3ge,http://www.google.com/base/feeds/snippets/10244573068939530333
719,b00097alks,http://www.google.com/base/feeds/snippets/4522979894661726264
720,b000rgxto6,http://www.google.com/base/feeds/snippets/18107239556630917796
721,b000099108,http://www.google.com/base/feeds/snippets/18105761375553744131
722,b000mz7c2w,http://www.google.com/base/feeds/snippets/15648850844085647958
723,b000lu89yi,http://www.google.com/base/feeds/snippets/18089023914130738551
724,b00004ochj,http://www.google.com/base/feeds/snippets/5722368875390495429
725,b0009jhv1s,http://www.google.com/base/feeds/snippets/18080236342166120371
726,b000b5rweg,http://www.google.com/base/feeds/snippets/18360660165216793779
727,b00006y0es,http://www.google.com/base/feeds/snippets/12445044163325859752
728,b0008glgmc,http://www.google.com/base/feeds/snippets/11641601394104549163
729,b0008glgmc,http://www.google.com/base/feeds/snippets/11616731797055705273
730,b000hbvvka,http://www.google.com/base/feeds/snippets/13394537834910060641
731,b000g7wses,http://www.google.com/base/feeds/snippets/18073883319223617218
732,b000e3c6c8,http://www.google.com/base/feeds/snippets/17693391962532243349
733,b000o231le,http://www.google.com/base/feeds/snippets/9043771553757075875
734,b000o231le,http://www.google.com/base/feeds/snippets/604011493834288779
735,b0009mg80a,http://www.google.com/base/feeds/snippets/11063455580387217522
736,b000kjzigw,http://www.google.com/base/feeds/snippets/18055289311900407768
737,b000ph8xs4,http://www.google.com/base/feeds/snippets/8417237654939994137
738,b000o3bgh4,http://www.google.com/base/feeds/snippets/5477812729338266692
739,b000hed3fi,http://www.google.com/base/feeds/snippets/5655410586169835557
740,b000b6n2lw,http://www.google.com/base/feeds/snippets/18382903514613113420
741,b000b6n2lw,http://www.google.com/base/feeds/snippets/4747185109584668947
742,b000ogsyjy,http://www.google.com/base/feeds/snippets/16579315096492817894
743,b000ogsyjy,http://www.google.com/base/feeds/snippets/2253075076541338967
744,b000068u3h,http://www.google.com/base/feeds/snippets/11635339528486156141
745,b0006513tg,http://www.google.com/base/feeds/snippets/5781318040297863663
746,b000kmehfw,http://www.google.com/base/feeds/snippets/18362060657249986591
747,b000hlp5wa,http://www.google.com/base/feeds/snippets/8519495523069900652
748,b000hi1i9c,http://www.google.com/base/feeds/snippets/8050702989930375401
749,b000bgpqos,http://www.google.com/base/feeds/snippets/11029185598470444071
750,b0000c6eol,http://www.google.com/base/feeds/snippets/10445277524546945239
751,b000ogsgzq,http://www.google.com/base/feeds/snippets/8589080476501847235
752,b000ogsgzq,http://www.google.com/base/feeds/snippets/18053677474084218860
753,b000jx1kgq,http://www.google.com/base/feeds/snippets/18234349657423202538
754,b000s604de,http://www.google.com/base/feeds/snippets/18240281005302874979
755,b000egmaj4,http://www.google.com/base/feeds/snippets/7247732872667648705
756,b000h25yr0,http://www.google.com/base/feeds/snippets/18264562147667335719
757,b000ogsh3c,http://www.google.com/base/feeds/snippets/2640184679506710701
758,b000m6xk4k,http://www.google.com/base/feeds/snippets/7516347790713287981
759,b000qxd2tc,http://www.google.com/base/feeds/snippets/7653075580455328736
760,b000saufbg,http://www.google.com/base/feeds/snippets/18225778049143407208
761,b000fngzs8,http://www.google.com/base/feeds/snippets/3518997692511645502
762,b000b6n2m6,http://www.google.com/base/feeds/snippets/12929795214910360357
763,b000b6n2m6,http://www.google.com/base/feeds/snippets/9246547342017279002
764,b000io799i,http://www.google.com/base/feeds/snippets/18226456193742595288
765,b000ik414i,http://www.google.com/base/feeds/snippets/16073556725854260285
766,b000hlt5g2,http://www.google.com/base/feeds/snippets/3274305083856247424
767,b0009suw4w,http://www.google.com/base/feeds/snippets/18425416409544307946
768,b0009suw4w,http://www.google.com/base/feeds/snippets/4325793427900176296
769,b000mgo1r0,http://www.google.com/base/feeds/snippets/10555450463385817719
770,b00007e8bi,http://www.google.com/base/feeds/snippets/18286585073343765950
771,b000ndibkk,http://www.google.com/base/feeds/snippets/4247841323668156699
772,b0008g2bvm,http://www.google.com/base/feeds/snippets/18275035621919457369
773,b000cp4ja0,http://www.google.com/base/feeds/snippets/3040037286169376262
774,b0009yegpc,http://www.google.com/base/feeds/snippets/18259447335875519213
775,b0009yegpc,http://www.google.com/base/feeds/snippets/13834985344480832776
